customer_id,age,gender,items_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
3048,21,female,sneakers,footwear,74,vermont,m,violet,fall,4.1,no,2-day shipping,no,no,3,paypal,bi-weekly
3049,69,female,jewelry,accessories,93,colorado,m,olive,summer,3.9,no,standard,no,no,47,venmo,fortnightly
3050,40,female,handbag,accessories,60,utah,l,red,summer,3,no,next day air,no,no,41,bank transfer,bi-weekly
3051,31,female,coat,outerwear,76,kentucky,s,green,spring,3.6,no,standard,no,no,28,venmo,every 3 months
3052,44,female,sunglasses,accessories,64,wyoming,l,gold,summer,4.6,no,express,no,no,49,debit card,every 3 months
3053,48,female,shoes,footwear,38,maine,xl,olive,spring,4.5,no,store pickup,no,no,7,bank transfer,fortnightly
3054,32,female,shoes,footwear,91,maine,l,brown,winter,3.2,no,next day air,no,no,22,bank transfer,monthly
3055,42,female,boots,footwear,70,new hampshire,s,magenta,summer,4.9,no,2-day shipping,no,no,34,venmo,monthly
3056,27,female,sandals,footwear,22,kansas,m,violet,fall,5,no,standard,no,no,5,debit card,bi-weekly
3057,69,female,gloves,accessories,59,new jersey,m,beige,spring,3.8,no,standard,no,no,15,cash,bi-weekly
3058,67,female,backpack,accessories,22,north carolina,m,blue,spring,3.4,no,next day air,no,no,26,bank transfer,weekly
3059,41,female,handbag,accessories,74,west virginia,s,orange,winter,3.8,no,store pickup,no,no,3,bank transfer,fortnightly
3060,46,female,sweater,clothing,71,kentucky,l,maroon,spring,3.2,no,express,no,no,42,credit card,quarterly
3061,47,female,coat,outerwear,80,california,s,charcoal,summer,4.7,no,store pickup,no,no,1,venmo,monthly
3062,33,female,t-shirt,clothing,59,south dakota,l,olive,fall,4.5,no,express,no,no,20,paypal,every 3 months
3063,51,female,backpack,accessories,96,california,l,green,fall,3.3,no,standard,no,no,39,paypal,monthly
3064,26,female,sunglasses,accessories,43,connecticut,l,brown,winter,3.9,no,store pickup,no,no,24,credit card,fortnightly
3065,22,female,belt,accessories,76,idaho,s,cyan,winter,3.6,no,express,no,no,49,bank transfer,quarterly
3066,49,female,jacket,outerwear,59,north dakota,m,beige,fall,2.8,no,store pickup,no,no,7,venmo,bi-weekly
3067,58,female,skirt,clothing,48,michigan,l,teal,summer,4.3,no,free shipping,no,no,13,venmo,every 3 months
3068,70,female,belt,accessories,22,missouri,s,gray,spring,3.5,no,free shipping,no,no,2,cash,weekly
3069,32,female,boots,footwear,40,california,m,indigo,winter,4.2,no,express,no,no,4,debit card,weekly
3070,62,female,jeans,clothing,73,delaware,l,magenta,spring,4.6,no,express,no,no,17,debit card,quarterly
3071,52,female,shoes,footwear,26,alabama,xl,red,fall,2.6,no,free shipping,no,no,43,paypal,bi-weekly
3072,23,female,sweater,clothing,41,new hampshire,l,turquoise,spring,3.4,no,next day air,no,no,6,paypal,monthly
3073,26,female,jewelry,accessories,98,new york,l,peach,spring,3.1,no,standard,no,no,46,paypal,quarterly
3074,58,female,shirt,clothing,63,oregon,l,white,winter,3.6,no,free shipping,no,no,7,debit card,bi-weekly
3075,26,female,boots,footwear,55,massachusetts,l,maroon,winter,4.2,no,next day air,no,no,34,debit card,fortnightly
3076,54,female,shorts,clothing,90,utah,xl,beige,winter,3.6,no,standard,no,no,21,paypal,every 3 months
3077,66,female,handbag,accessories,46,new hampshire,m,blue,summer,3.6,no,express,no,no,13,venmo,bi-weekly
3078,60,female,sweater,clothing,88,illinois,s,red,spring,3,no,store pickup,no,no,33,debit card,bi-weekly
3079,32,female,belt,accessories,95,alaska,m,blue,spring,2.5,no,2-day shipping,no,no,24,bank transfer,bi-weekly
3080,48,female,belt,accessories,31,wyoming,m,maroon,fall,4,no,store pickup,no,no,4,bank transfer,annually
3081,69,female,hoodie,clothing,42,colorado,l,yellow,spring,4.1,no,next day air,no,no,5,cash,bi-weekly
3082,64,female,sneakers,footwear,44,vermont,l,pink,winter,4.9,no,next day air,no,no,11,credit card,weekly
3083,56,female,t-shirt,clothing,99,utah,m,maroon,spring,4,no,next day air,no,no,20,bank transfer,annually
3084,22,female,pants,clothing,20,illinois,s,purple,summer,3.5,no,store pickup,no,no,28,paypal,quarterly
3085,46,female,scarf,accessories,37,idaho,s,indigo,spring,3.2,no,store pickup,no,no,43,paypal,monthly
3086,24,female,sweater,clothing,50,nevada,l,gray,winter,2.8,no,store pickup,no,no,10,venmo,every 3 months
3087,47,female,handbag,accessories,73,utah,m,lavender,summer,3.5,no,next day air,no,no,26,venmo,every 3 months
3088,62,female,shirt,clothing,84,north carolina,m,charcoal,spring,3.1,no,free shipping,no,no,29,bank transfer,monthly
3089,34,female,dress,clothing,64,arkansas,m,teal,spring,3.3,no,store pickup,no,no,35,bank transfer,quarterly
3090,50,female,sandals,footwear,21,north carolina,l,blue,fall,4.6,no,free shipping,no,no,23,cash,bi-weekly
3091,29,female,shirt,clothing,36,texas,m,peach,summer,4.9,no,store pickup,no,no,15,bank transfer,quarterly
3092,68,female,dress,clothing,81,nevada,l,orange,winter,3.4,no,2-day shipping,no,no,46,credit card,annually
3093,52,female,sunglasses,accessories,54,utah,l,silver,fall,3.5,no,next day air,no,no,14,bank transfer,bi-weekly
3094,29,female,socks,clothing,63,pennsylvania,l,red,summer,4.8,no,store pickup,no,no,17,cash,every 3 months
3095,22,female,sandals,footwear,59,georgia,m,gray,summer,2.7,no,store pickup,no,no,9,cash,weekly
3096,62,female,hat,accessories,53,minnesota,s,beige,fall,3.4,no,standard,no,no,13,venmo,fortnightly
3097,69,female,shirt,clothing,63,kansas,l,white,winter,3.5,no,next day air,no,no,20,bank transfer,monthly
3098,48,female,shoes,footwear,33,delaware,m,silver,fall,3.7,no,free shipping,no,no,39,bank transfer,quarterly
3099,66,female,pants,clothing,64,new mexico,l,cyan,summer,3.3,no,next day air,no,no,50,bank transfer,quarterly
3100,42,female,shirt,clothing,98,michigan,s,maroon,fall,2.9,no,free shipping,no,no,21,bank transfer,bi-weekly
3101,50,female,hat,accessories,85,vermont,l,purple,winter,3.9,no,express,no,no,3,bank transfer,weekly
3102,32,female,jewelry,accessories,82,idaho,s,brown,summer,2.7,no,express,no,no,9,paypal,fortnightly
3103,51,female,jacket,outerwear,85,south dakota,m,green,summer,4.3,no,standard,no,no,29,cash,bi-weekly
3104,27,female,shirt,clothing,37,illinois,s,peach,winter,3,no,2-day shipping,no,no,42,bank transfer,weekly
3105,43,female,pants,clothing,56,georgia,s,turquoise,summer,5,no,2-day shipping,no,no,41,debit card,fortnightly
3106,48,female,skirt,clothing,33,oregon,m,olive,fall,2.7,no,express,no,no,17,debit card,monthly
3107,62,female,sandals,footwear,57,alabama,m,yellow,winter,4.7,no,next day air,no,no,20,paypal,annually
3108,65,female,blouse,clothing,31,hawaii,l,gray,winter,4.6,no,standard,no,no,18,credit card,bi-weekly
3109,50,female,socks,clothing,69,oregon,m,purple,fall,3.2,no,2-day shipping,no,no,7,paypal,monthly
3110,60,female,jacket,outerwear,92,illinois,m,gray,winter,4.3,no,free shipping,no,no,47,bank transfer,fortnightly
3111,19,female,handbag,accessories,46,texas,l,lavender,fall,4.6,no,next day air,no,no,2,bank transfer,bi-weekly
3112,21,female,belt,accessories,81,kansas,xl,indigo,spring,4.9,no,free shipping,no,no,25,debit card,quarterly
3113,19,female,blouse,clothing,97,texas,s,green,fall,3.8,no,express,no,no,26,venmo,annually
3114,46,female,shirt,clothing,93,nebraska,l,green,summer,2.6,no,express,no,no,2,debit card,weekly
3115,21,female,handbag,accessories,56,arkansas,m,olive,spring,4.7,no,store pickup,no,no,45,venmo,bi-weekly
3116,26,female,scarf,accessories,53,south dakota,m,charcoal,fall,4.1,no,free shipping,no,no,9,bank transfer,bi-weekly
3117,50,female,coat,outerwear,66,montana,l,gray,spring,3.7,no,store pickup,no,no,1,venmo,weekly
3118,43,female,hoodie,clothing,50,florida,m,olive,fall,3,no,free shipping,no,no,4,paypal,bi-weekly
3119,61,female,shorts,clothing,97,virginia,l,blue,summer,4.7,no,standard,no,no,31,debit card,quarterly
3120,63,female,sandals,footwear,79,louisiana,xl,silver,winter,4.7,no,2-day shipping,no,no,21,credit card,every 3 months
3121,46,female,shirt,clothing,76,louisiana,m,magenta,fall,4,no,store pickup,no,no,32,debit card,fortnightly
3122,63,female,hoodie,clothing,38,louisiana,l,black,fall,2.6,no,standard,no,no,16,venmo,weekly
3123,23,female,socks,clothing,45,georgia,m,pink,fall,3,no,express,no,no,34,credit card,fortnightly
3124,57,female,handbag,accessories,77,iowa,xl,red,fall,3.3,no,next day air,no,no,40,venmo,bi-weekly
3125,57,female,jewelry,accessories,51,california,m,peach,summer,3.4,no,standard,no,no,4,cash,every 3 months
3126,33,female,coat,outerwear,26,oregon,l,lavender,spring,4,no,standard,no,no,3,cash,quarterly
3127,57,female,sunglasses,accessories,76,maine,l,lavender,winter,2.6,no,store pickup,no,no,28,bank transfer,bi-weekly
3128,55,female,gloves,accessories,94,louisiana,m,beige,winter,3.4,no,free shipping,no,no,43,credit card,every 3 months
3129,65,female,jacket,outerwear,32,arkansas,s,indigo,fall,4.4,no,standard,no,no,20,cash,annually
3130,60,female,sandals,footwear,20,maryland,s,cyan,summer,4.7,no,express,no,no,40,venmo,every 3 months
3131,52,female,pants,clothing,20,vermont,m,yellow,summer,4.5,no,store pickup,no,no,34,venmo,every 3 months
3132,34,female,jacket,outerwear,59,north dakota,m,peach,fall,2.9,no,store pickup,no,no,11,bank transfer,every 3 months
3133,33,female,sweater,clothing,97,michigan,m,yellow,summer,4.2,no,express,no,no,26,cash,quarterly
3134,58,female,t-shirt,clothing,68,arkansas,m,orange,spring,4.1,no,next day air,no,no,29,cash,bi-weekly
3135,35,female,boots,footwear,66,kentucky,l,gray,spring,4.4,no,store pickup,no,no,47,bank transfer,weekly
3136,68,female,shoes,footwear,85,indiana,l,yellow,spring,4.7,no,free shipping,no,no,48,venmo,fortnightly
3137,58,female,skirt,clothing,32,minnesota,m,gray,fall,3.1,no,next day air,no,no,29,cash,bi-weekly
3138,34,female,coat,outerwear,44,louisiana,m,turquoise,spring,2.7,no,2-day shipping,no,no,14,bank transfer,monthly
3139,47,female,blouse,clothing,95,kentucky,l,gray,fall,4.6,no,next day air,no,no,40,cash,every 3 months
3140,35,female,sunglasses,accessories,85,georgia,m,olive,winter,4.4,no,next day air,no,no,4,venmo,weekly
3141,34,female,gloves,accessories,44,alaska,xl,peach,summer,4.6,no,free shipping,no,no,37,bank transfer,weekly
3142,36,female,sunglasses,accessories,30,mississippi,s,peach,winter,4.9,no,express,no,no,47,credit card,bi-weekly
3143,23,female,sneakers,footwear,21,kansas,l,magenta,winter,4,no,2-day shipping,no,no,1,venmo,quarterly
3144,68,female,hoodie,clothing,22,arizona,m,purple,summer,2.9,no,store pickup,no,no,26,cash,quarterly
3145,23,female,boots,footwear,70,maine,l,beige,spring,2.6,no,free shipping,no,no,12,debit card,quarterly
3146,57,female,handbag,accessories,29,texas,xl,purple,spring,4.6,no,standard,no,no,16,paypal,fortnightly
3147,21,female,shirt,clothing,83,virginia,s,yellow,winter,4.9,no,free shipping,no,no,19,paypal,annually
3148,45,female,sweater,clothing,99,north dakota,m,pink,winter,4.3,no,express,no,no,21,credit card,weekly
3149,37,female,shorts,clothing,35,west virginia,l,purple,fall,4.3,no,free shipping,no,no,15,venmo,weekly
3150,18,female,belt,accessories,40,north carolina,m,lavender,winter,4.6,no,free shipping,no,no,9,venmo,annually
3151,55,female,blouse,clothing,25,georgia,m,peach,spring,2.6,no,express,no,no,7,bank transfer,bi-weekly
3152,52,female,t-shirt,clothing,64,new mexico,l,orange,fall,3.1,no,2-day shipping,no,no,47,bank transfer,quarterly
3153,49,female,belt,accessories,90,north carolina,m,red,fall,3.1,no,store pickup,no,no,17,paypal,monthly
3154,56,female,socks,clothing,88,alabama,l,red,fall,3.1,no,next day air,no,no,46,venmo,fortnightly
3155,27,female,belt,accessories,55,connecticut,m,gold,winter,4.4,no,standard,no,no,32,cash,quarterly
3156,22,female,handbag,accessories,90,montana,m,brown,fall,4.3,no,free shipping,no,no,34,cash,annually
3157,18,female,shirt,clothing,50,montana,m,black,winter,3.1,no,2-day shipping,no,no,18,cash,monthly
3158,21,female,belt,accessories,34,maine,l,red,fall,3.1,no,store pickup,no,no,5,debit card,fortnightly
3159,30,female,jewelry,accessories,77,mississippi,m,gray,winter,4.9,no,2-day shipping,no,no,44,credit card,monthly
3160,62,female,hat,accessories,89,louisiana,l,pink,winter,2.9,no,store pickup,no,no,4,bank transfer,quarterly
3161,28,female,backpack,accessories,87,nebraska,xl,turquoise,fall,3.8,no,next day air,no,no,37,cash,fortnightly
3162,66,female,dress,clothing,77,massachusetts,s,charcoal,winter,4.2,no,2-day shipping,no,no,43,cash,monthly
3163,66,female,shoes,footwear,85,wisconsin,l,blue,winter,3.9,no,standard,no,no,28,bank transfer,quarterly
3164,49,female,pants,clothing,66,nebraska,xl,turquoise,summer,2.8,no,express,no,no,36,cash,monthly
3165,40,female,dress,clothing,32,arizona,l,silver,winter,2.6,no,standard,no,no,16,credit card,annually
3166,49,female,jacket,outerwear,92,hawaii,m,lavender,spring,3,no,store pickup,no,no,38,bank transfer,every 3 months
3167,19,female,shirt,clothing,80,georgia,m,gold,winter,2.7,no,next day air,no,no,37,bank transfer,fortnightly
3168,24,female,dress,clothing,78,oregon,m,blue,fall,2.8,no,2-day shipping,no,no,9,cash,bi-weekly
3169,31,female,jeans,clothing,24,montana,m,orange,spring,2.9,no,2-day shipping,no,no,14,paypal,fortnightly
3170,35,female,t-shirt,clothing,59,georgia,m,white,fall,3.8,no,free shipping,no,no,3,venmo,weekly
3171,65,female,sunglasses,accessories,41,rhode island,xl,charcoal,spring,4.4,no,express,no,no,10,credit card,fortnightly
3172,68,female,jewelry,accessories,26,tennessee,m,maroon,spring,3.1,no,express,no,no,26,bank transfer,bi-weekly
3173,57,female,socks,clothing,52,missouri,m,olive,fall,3.7,no,standard,no,no,30,debit card,bi-weekly
3174,69,female,skirt,clothing,46,washington,l,teal,summer,4.9,no,next day air,no,no,32,paypal,fortnightly
3175,45,female,pants,clothing,52,oklahoma,l,orange,winter,3.8,no,store pickup,no,no,35,paypal,monthly
3176,35,female,socks,clothing,42,connecticut,m,maroon,fall,3.4,no,store pickup,no,no,26,debit card,every 3 months
3177,36,female,sandals,footwear,37,arkansas,xl,turquoise,spring,4.6,no,2-day shipping,no,no,39,credit card,monthly
3178,55,female,belt,accessories,52,missouri,l,beige,fall,3.2,no,standard,no,no,31,credit card,monthly
3179,66,female,sandals,footwear,34,washington,l,beige,spring,2.7,no,free shipping,no,no,28,credit card,annually
3180,57,female,shorts,clothing,88,idaho,m,olive,spring,4.3,no,free shipping,no,no,12,debit card,bi-weekly
3181,18,female,handbag,accessories,88,montana,l,turquoise,fall,3.8,no,standard,no,no,46,paypal,weekly
3182,31,female,jacket,outerwear,51,montana,m,charcoal,summer,4.4,no,free shipping,no,no,27,paypal,every 3 months
3183,50,female,sunglasses,accessories,97,georgia,l,green,fall,3.6,no,free shipping,no,no,4,credit card,annually
3184,50,female,sneakers,footwear,56,mississippi,m,green,winter,3.5,no,standard,no,no,14,cash,every 3 months
3185,61,female,sweater,clothing,53,hawaii,l,green,spring,4.2,no,2-day shipping,no,no,30,venmo,quarterly
3186,52,female,skirt,clothing,71,ohio,l,gold,fall,4.7,no,express,no,no,6,paypal,annually
3187,38,female,jewelry,accessories,93,virginia,s,cyan,winter,4.8,no,store pickup,no,no,43,venmo,annually
3188,67,female,blouse,clothing,72,texas,l,indigo,winter,3.2,no,free shipping,no,no,28,debit card,weekly
3189,42,female,blouse,clothing,59,vermont,m,lavender,winter,3.5,no,standard,no,no,39,bank transfer,monthly
3190,25,female,boots,footwear,87,kansas,m,beige,summer,4.2,no,store pickup,no,no,30,paypal,bi-weekly
3191,41,female,jeans,clothing,78,california,s,purple,fall,3.4,no,free shipping,no,no,5,credit card,fortnightly
3192,62,female,hoodie,clothing,68,mississippi,xl,maroon,winter,4.7,no,store pickup,no,no,42,credit card,every 3 months
3193,19,female,sweater,clothing,76,iowa,s,maroon,fall,3,no,free shipping,no,no,20,cash,fortnightly
3194,63,female,gloves,accessories,99,virginia,l,teal,winter,4,no,express,no,no,35,credit card,fortnightly
3195,43,female,sneakers,footwear,52,maryland,l,gold,summer,4.6,no,standard,no,no,10,credit card,bi-weekly
3196,68,female,sunglasses,accessories,58,missouri,s,red,spring,4.9,no,next day air,no,no,36,credit card,quarterly
3197,24,female,belt,accessories,59,wisconsin,l,maroon,winter,2.8,no,express,no,no,21,debit card,fortnightly
3198,27,female,sweater,clothing,71,maine,m,teal,spring,3.2,no,free shipping,no,no,29,credit card,every 3 months
3199,61,female,gloves,accessories,94,pennsylvania,l,peach,winter,2.8,no,free shipping,no,no,39,debit card,weekly
3200,59,female,handbag,accessories,40,maine,xl,pink,winter,4.2,no,express,no,no,16,paypal,monthly
3201,67,female,socks,clothing,24,missouri,l,black,spring,4.8,no,free shipping,no,no,32,credit card,monthly
3202,46,female,pants,clothing,38,vermont,s,indigo,fall,2.8,no,2-day shipping,no,no,34,cash,monthly
3203,65,female,scarf,accessories,37,wisconsin,l,green,fall,4.5,no,standard,no,no,38,venmo,annually
3204,63,female,coat,outerwear,29,new jersey,l,teal,spring,4.1,no,express,no,no,14,venmo,annually
3205,57,female,jacket,outerwear,92,new mexico,xl,lavender,fall,4.3,no,free shipping,no,no,23,debit card,bi-weekly
3206,40,female,hoodie,clothing,24,colorado,xl,magenta,fall,4.4,no,2-day shipping,no,no,50,bank transfer,every 3 months
3207,36,female,boots,footwear,52,california,m,brown,winter,3,no,free shipping,no,no,49,paypal,monthly
3208,67,female,socks,clothing,29,arizona,xl,beige,summer,2.7,no,next day air,no,no,14,paypal,annually
3209,61,female,jewelry,accessories,30,indiana,l,indigo,winter,3.3,no,2-day shipping,no,no,42,paypal,weekly
3210,64,female,shoes,footwear,31,arkansas,l,peach,fall,4.3,no,standard,no,no,39,debit card,annually
3211,30,female,socks,clothing,67,nevada,m,magenta,summer,2.9,no,express,no,no,43,venmo,bi-weekly
3212,53,female,pants,clothing,65,rhode island,l,turquoise,winter,4.9,no,standard,no,no,12,cash,monthly
3213,27,female,sneakers,footwear,22,wyoming,m,indigo,winter,3.6,no,2-day shipping,no,no,21,debit card,weekly
3214,27,female,sunglasses,accessories,56,texas,m,brown,winter,3.3,no,standard,no,no,33,credit card,monthly
3215,53,female,skirt,clothing,78,washington,m,yellow,spring,3.1,no,free shipping,no,no,6,debit card,annually
3216,34,female,coat,outerwear,90,rhode island,m,magenta,summer,2.7,no,free shipping,no,no,10,paypal,every 3 months
